timestamp;message
3:53  PM; TiadeSobrinas andCamilo  EVAN GE
3:53  PM; Euripes Severino  é 22
3:53  PM; Dezoito77  13
3:53  PM; Fred  22
3:53  PM; Alfaiate da deeptube  Eu sou de esquerda mas realmente é muita gente, impressionante que depois de tudo ainda tem essa força
3:53  PM; Vando Oliveira  Só em o gado está comportado sem fazer algazarra já tá bom. Manifestação pacífica é direito de todos, ainda que não sirva pra absolutamente NADA.
3:53  PM; Clayton Stenio  Bolsonaro 2026
3:53  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:53  PM; TiadeSobrinas andCamilo  LICO
3:53  PM; Fernanda  Nojo
3:53  PM; Rita Cassia  POVO DE SÃO PAULO QUE PRIVILÉGIO TER UM GOB
3:53  PM; QUEILA  Fora LULE
3:53  PM; Edi wilson  22
3:53  PM; PUTIN*  MDS É GENTE
3:53  PM; Raimundo campos  13
3:53  PM; Euripes Severino  é 22
3:53  PM; Rodrigo  CNNX9
3:53  PM; Claudio Amorim Nunes de Freitas  CHORO GRANDE, FALTAM MAIS 7 ANOS     NÃO TEM VOTO, OS VOTOS DO LULA ESTÃO FAZENDO A COMIDA DELES!
3:53  PM; Lucio Mauro  BOLSONARO BANDIDO
3:53  PM; Rogerio Rodrigues  só dá a multidão gabrile e Victor colocando coração para ladrão kkkkk, esses representa a multidão que lula leva a rua hoje kkkkk
3:53  PM; Lucas Xavier  22
3:53  PM; Alexandre Gregolim  CNN CHORA CHORA
3:53  PM; Raì Andrade  MEIA DUZIA DE GADO PINGADO KKKK OLHA O ESPAÇO VAGO KKKKK
3:53  PM; TiadeSobrinas andCamilo  COM
3:53  PM; Alexandre Aguiar  PAULISTA LOTADAÇA
3:53  PM;" Josiane Sartori  O ""Malacheia"" quer ir preso a partir de amanhã"
3:53  PM; Bernadete Costa  2 milhões na paulistas
3:53  PM; Rose  PARABÉNS  GOVERNADOR TARCÍSIO AO ESTAR DE LADO DO NOSSO PRESIDENTE JAIR MESSIAS BOLSONARO!!!!                
3:53  PM; William Souza  MUUUUUUUUUUUUUUUUUUUUUUU
3:53  PM; Raimundo campos  13
3:53  PM; Gustavo  CADÊ A MULTIDÃO  QUÊ PIADA. VAI PRESO DO MESMO JEITO. SEM ANISTIA PRA GOLPISTA!
3:53  PM; Bernadete Carrara Besnosoff  Bolsonaro é inferno
3:53  PM; Edi wilson  22
3:53  PM; Fred  22
3:53  PM; SUZI    SIMPLES ASSIM  AGORA É TARDE _________ PRÁ ARREPENDIMENTO DOS CRIMES QUE COMETEU
3:53  PM; TiadeSobrinas andCamilo  DISCURSO
3:53  PM; Euripes Severino  é 22
3:53  PM; Angela Assunçao  MOSTRA O QUE ESSES PATRIOTARIOS ESTÃO FALANDO ....
3:53  PM; José Miranda  vamos macetar esses golpista
3:53  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:53  PM; OP I KAINAN777  Xandão prende o bolsonaro junto com a manada de boi no curral
3:53  PM; Juracy Silva Filho  #LulaNaCadeia #FazoL #GloboLixo
3:53  PM; William Souza  MUUUUUUUUUUU
3:53  PM; Bruno Dias  viva o Presidente Lula 
3:53  PM; TiadeSobrinas andCamilo  DO
3:53  PM; David V. F.  Não tem nada mais inutil para um povo que religião, oportunidade para os espertinhos dominarem, deitarem e rolarem em cima dos incautos
3:53  PM; Raimundo campos  13
3:53  PM; Rodrigo  CNNX9CNNX9CNNX9CNNX9CNNX9CNNX9CNNX9
3:53  PM; Lucas Xavier  22
3:53  PM; Ariane Novaski  UP
3:53  PM; sergio henrique pereira da silva  LuLiNha AMOR
3:53  PM; Edi wilson  22
3:53  PM; Euripes Severino  é 22
3:53  PM; Fred  22
3:53  PM; Celio Augusto  22
3:53  PM; parceirodalua  ISTO NAO IMPEDE DE BOZO SER PRESO PATRIOTÁRIOS.
3:53  PM; Osmar Valadao  kkkkkkkkk Piada
3:53  PM; Betania oliva fernandes  
3:53  PM; B Dantas  CARNAGOLPE
3:53  PM; Fernanda  Golpistas
3:53  PM; Auxiliadora Paula  Fora MAL-
3:53  PM; Gabriele  LULA  LULA  LULA LULA LULA  LULA  LULA LULA LULA  LULA  LULA LULA 
3:53  PM; jc sv  CNN PEGANDO CARONA M MANIFESTAÇÃO PRA GANHA AUDIÊNCIA
3:53  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:53  PM; Gustavo  13
3:53  PM; Raimundo campos  13
3:53  PM; joão Marcos                          
3:53  PM; Cris  O DIABO MALAFAIA GRITANDO.
3:53  PM; Dezoito77  13
3:53  PM; Edi wilson  22
3:53  PM; Euripes Severino  é 22
3:53  PM; Fred  22
3:53  PM; Portaria Vila Formosa  gloria Deus a abençoe direita
3:53  PM; TiadeSobrinas andCamilo  ODIO
3:53  PM; BRUNO COSTA PIRREZ  tu não vai escapar da cadeia bozo
3:53  PM; Rose  PARABÉNS  GOVERNADOR TARCÍSIO AO ESTAR DE LADO DO NOSSO PRESIDENTE JAIR MESSIAS BOLSONARO!!!!                
3:53  PM; William Souza  VAI ROLAR DIZIMO
3:53  PM; Dayanne Giacomini  Mais pessoas do q na posse do anime
3:53  PM; valmir stahlirk  Silas 171
3:53  PM; Lucas Xavier  22
3:53  PM; Gabriele  LULA  LULA  LULA LULA LULA  LULA  LULA LULA LULA  LULA  LULA LULA 
3:53  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:53  PM; Tchozy  BOLSONARO PRESO PELA MORTE DE 700 MIL
3:53  PM; Marcina Curvo  LULA 
3:53  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:53  PM; Ana Paula Silva  que vergonha desses pastor
3:53  PM; Raimundo campos  13
3:53  PM; Euripes Severino  é 22
3:53  PM; Gustavo  13
3:53  PM; Edi wilson  22
3:53  PM; Maria Manuela Paiva  A paulista cabe 600 mil pessoas. Nem a metade tá cheia. Estão todos aglomerados perto do trio elétrico 
3:53  PM; Márcia saraiva  adianta multidão vem venceu foi meu presidente lula nele
3:53  PM; Bruno Dias  L  L 
3:53  PM; virginia moreno  Lamentável que utilizem o massacre dos seres humanos pelo Israel, utilizar para ganhar votos
3:53  PM; Gabriele  LULA  LULA  LULA LULA LULA  LULA  LULA LULA LULA  LULA  LULA LULA 
3:53  PM; Ariane Novaski  UP
3:53  PM; Maria de Lourdes Rodrigues  #bolsonaronacadeia2024
3:53  PM; Lucio Mauro  BOLSONARO BANDIDO
3:53  PM; Raimundo campos  lulaaaaaa 
3:53  PM; Euripes Severino  é 22
3:53  PM; Portaria Vila Formosa  globolixo 
3:53  PM; SIMPLES  AGORA É TARDE
3:53  PM; Rodrigo  CNNX9CNNX9CNNX9CNNX9CNNX9
3:53  PM; William Souza  MANDA O PIX PESSOAL
3:53  PM; Resistência ZIKA  @Suzi
3:53  PM; Lucas Xavier  22
3:53  PM; Gustavo  13
3:53  PM; Edi wilson  22
3:53  PM; Rose  PARABÉNS  GOVERNADOR TARCÍSIO AO ESTAR DE LADO DO NOSSO PRESIDENTE JAIR MESSIAS BOLSONARO!!!!                
3:53  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:53  PM; Raimundo campos  13
3:53  PM; Adryan Sampaio  A CNN é tão baixa, q não mostra o áudio para seus telespectadores assistirem
3:53  PM; Nick Iva  A IVETE SANGALO CONSEGUE JUNTAR MAIS GENTE
3:53  PM; TiadeSobrinas andCamilo  TENTANDO
3:53  PM; Gabriele  LULA  LULA  LULA LULA LULA  LULA  LULA LULA LULA  LULA  LULA LULA 
3:53  PM; Valéria Santos   AI AI AI AI, TA CHEGANDO A HORA, O MITO IRÁ PRA CADEIA MEU BEM…E OS ALIADOS IRÃO EMBORA    AI AI AI AI, TA CHEGANDO A HORA, O MITO IRÁ PRA CADEIA MEU BEM…E OS ALIADOS IRÃO EMBORA  
3:53  PM; Bruno Dias  L  L 
3:53  PM; Zara Corretora  Pagando esse tipo de povo vai em qualquer lugar ...fazer baderna...
3:53  PM; TiadeSobrinas andCamilo  CRIAR
3:53  PM; Alexandre Gregolim  KKKKKKK, LULA NAO CONSEGUE ISSO NAO
3:53  PM; Edi wilson  22
3:53  PM; Raimundo campos  13
3:53  PM; Bernadete Carrara Besnosoff  Malafaia é inferno
3:53  PM; Gustavo  13
3:53  PM; Fernanda  #bolsonaronacadeia
3:53  PM; Portaria Vila Formosa  globolixo 
3:54  PM; Gabriele  Patriotarios
3:54  PM; Claudio Amorim Nunes de Freitas  SETE ANOS DE CHORO     
3:54  PM; Ariane Novaski  ~UP
3:54  PM; FgA  PAU NELES MALAFAIA
3:54  PM; Yuri Santos  O NUMERO DELES É ZERO, ZRO CANDIDATO ZERO QUALIDADE
3:54  PM; TiadeSobrinas andCamilo  CON FU
3:54  PM; Cristhian Rogerio Katachinski  TRIZIMO
3:54  PM; Rosane Paiva  QUEREMOS LIBERDADE E NÃO MENTIRAS!                                                             
3:54  PM; parceirodalua  ISTO NAO IMPEDE DE BOZO SER PRESO PATRIOTÁRIOS.
3:54  PM; Nonato  Só mesmo que quer ser sego pra não imaginar que teve alguma coisa errada na eleição do 
3:54  PM; Raimundo campos  23
3:54  PM; valmir stahlirk  lixo
3:54  PM; Taglia  tudo pra defender um bandito
3:54  PM; Edi wilson  22
3:54  PM; Valterson De Assis Leite  BRASIL..LINDO...LINDO....ESSE. ..É...MEU...BRASIL.
3:54  PM; Gabriele  Gado
3:54  PM; Rodrigo  CNNX9CNNX9CNNX9CNNX9
3:54  PM; Rodolfo_The_Peacemaker  76!
3:54  PM; Gustavo  13
3:54  PM; Fernanda  #bolsonaronacadeia
3:54  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:54  PM; Bruno Dias  L  L 
3:54  PM; Rose  PARABÉNS  GOVERNADOR TARCÍSIO AO ESTAR DE LADO DO NOSSO PRESIDENTE JAIR MESSIAS BOLSONARO!!!!                
3:54  PM; José Miranda  cadê a multidão kkkk
3:54  PM; TiadeSobrinas andCamilo  SAO
3:54  PM; Lucio Mauro  SILAS O.DIABO EM PESSOA
3:54  PM; Juliana Baptista Simões  Bolsonaro na cadei
3:54  PM; Claudio Amorim Nunes de Freitas  SETE ANOS DE CHORO     
3:54  PM; Nick Iva  A IVETE SANGALO CONSEGUE JUNTAR MAIS GENTE
3:54  PM; joão Marcos  Bolsonaro nosso Verdadeiro Presidente                 
3:54  PM; Gabriele  Boiada
3:54  PM; Edi wilson  22
3:54  PM; Osmar Valadao  Muitos lugares vazios
3:54  PM; Bruno Dias  L 
3:54  PM; Lucas Xavier  BORA BRASIL 22
3:54  PM; William Souza  MANDA O PIIIIIX
3:54  PM; Raì Andrade  MEIA DUZIA DE GADO PINGADO KKKK OLHA O ESPAÇO VAGO KKKKK
3:54  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:54  PM; Euripes Severino  é 22
3:54  PM; Márcia saraiva  faz 13 13 13
3:54  PM; José Miranda  fiasco
3:54  PM; Gustavo  13
3:54  PM; TiadeSobrinas andCamilo  BISPO
3:54  PM; Tchozy  SO PAU MOLE
3:54  PM; O amor prevalece  GADO SO 100 MIL      CADE O RESTO DO GADO    
3:54  PM; Raì Andrade  MEIA DUZIA DE GADO PINGADO KKKK OLHA O ESPAÇO VAGO KKKKK
3:54  PM; Alexandre Gregolim  LULA VERGONHA
3:54  PM; Claudio Amorim Nunes de Freitas  SETE ANOS DE CHORO     
3:54  PM; Bruno Dias  L 
3:54  PM; Euripes Severino  é 22
3:54  PM; Jose Polidor  não sou nada sou lula somente , engulam o choro , miliano tem que ir pra cadeia
3:54  PM; Lucas Xavier  22
3:54  PM; Portaria Vila Formosa  22
3:54  PM; TiadeSobrinas andCamilo  FOMEN TA
3:54  PM; Juliana Baptista Simões  Lula meu herói
3:54  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:54  PM; Edi wilson  22
3:54  PM; Alexander Vieira  22
3:54  PM; Gabriele  LULA  LULA  LULA LULA LULA  LULA  LULA LULA LULA  LULA  LULA LULA 
3:54  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:54  PM; Cleide Aparecida  sai fora Bobi espomja
3:54  PM; Dayanne Giacomini  Bem acelerado as manifestações pena q n da pra ler
3:54  PM; Alexandre Aguiar  PAULISTA LOTADAÇA
3:54  PM; Fernanda  #bolsonaronacadeia
3:54  PM; Euripes Severino  é 22
3:54  PM; marvyson card  fora bolsonaro
3:54  PM; Valdenei Andrade  quero ver o ladrão na rua, tem coragem 
3:54  PM; Marcina Curvo  LULA 
3:54  PM; Portaria Vila Formosa  22
3:54  PM; Nick Iva  A IVETE SANGALO CONSEGUE JUNTAR MAIS GENTE
3:54  PM; valerio silva  LULA NÃO PODE SAIR NA RUA ! SÓ DESCE NO EXTERIOR
3:54  PM; Raimundo campos  13
3:54  PM; Cris  O DIABO MALAFAIA MUJINDO
3:54  PM; Edi wilson  22
3:54  PM; Claudio Amorim Nunes de Freitas  SETE ANOS DE CHORO     
3:54  PM; Ariane Novaski  UP
3:54  PM; Bernadete Carrara Besnosoff  Caiado traidor
3:54  PM; QUEILA  Fora LULE
3:54  PM; Victor diniz  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA
3:54  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:54  PM; Bruno Dias  L  L 
3:54  PM; Ricardo Silva  esquerda em Cher Paulista dez pessoas
3:54  PM; Auxiliadora Paula  Fala, MALA, corrupto!!!
3:54  PM; Euripes Severino  é 22
3:54  PM; Portaria Vila Formosa  22
3:54  PM; marvyson card  fora bolsonaro
3:54  PM; TiadeSobrinas andCamilo  ODIO
3:54  PM; Juliana Baptista Simões  Gado muuuuuu
3:54  PM; Victor diniz  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA
3:54  PM; Raimundo campos  13
3:54  PM; soyjoven  CHORA PATRIOTARIOS
3:54  PM; José Pereira de Souza  a justiça e lei não é população prisão para golpistas. quem ganha eleições é votos
3:54  PM; Edi wilson  22
3:54  PM; Victor diniz  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA
3:54  PM; Gustavo  13
3:54  PM; Victor diniz  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA
3:54  PM; Victor diniz  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA
3:54  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:54  PM; Gabriele  LULA  LULA  LULA LULA LULA  LULA  LULA LULA LULA  LULA  LULA LULA 
3:54  PM; Victor diniz  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA
3:54  PM; Euripes Severino  é 22
3:54  PM; Claudineia Oliveira  está linda a manifestação             
3:54  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:54  PM; suelen Silva  13
3:54  PM; Fernanda  #bolsonaronacadeia
3:54  PM; Bernadete Carrara Besnosoff  Inferno
3:54  PM; Lucio Mauro  BOZO TRI INELEGÍVEL
3:54  PM; marvyson card  fora bolsonaro
3:54  PM; gatinhos fofos  ai paulistis,
3:54  PM; TiadeSobrinas andCamilo  BISPO
3:54  PM; Claudio Amorim Nunes de Freitas  SETE ANOS DE CHORO     
3:54  PM; O amor prevalece  LULA ATÉ 2030 BOZO NA PAPUDA 
3:54  PM; Meu Universo  ESSE POVO É A FAVOR DA GUERRA OH MY GOD!
3:54  PM; Zara Corretora  Quero ver o povo tirar ele da cadeia depois.
3:54  PM; mimadinha  MALACRAIA DESESPERADO KKK.....
3:54  PM; Rogerio Duarte  kkkkkk adianta o que isso,o povo evangélico não dá pra entender nunca a religião ainda vai destruir o Brasil.
3:54  PM; Euripes Severino  é 22
3:54  PM; Gislaine Schmid  Petitas distorce ate a imagem que ta vendo 
3:54  PM; Bernadete Costa  Gabriela pq vc não vai pra página do Lula
3:54  PM; Victor diniz  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA
3:54  PM; Junio Nunes  Não eztou vendo o meu governador. Não vou votar mais em meu governador se ele for nesta manifestação ridicula.
3:54  PM; Lukas Mendonça  13
3:54  PM; Lucas Xavier  é 22
3:54  PM; Victor diniz  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA
3:54  PM; Bernadete Carrara Besnosoff  Inferno
3:54  PM; QUEILA  Fora LULE
3:54  PM; TiadeSobrinas andCamilo  FOMEN TA
3:54  PM; Italo Paulino  tem que ser muito babaca pra seguir esse malfaia
3:54  PM; carq Orlando  é CORNO a se perder de vista
3:54  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:54  PM; Celinha Costa  L L L 
3:54  PM; Maria de Lourdes Rodrigues  L 13 Lula
3:54  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:54  PM; Ariane Novaski  UP
3:54  PM; SUZI    SIMPLES ASSIM  AGORA É TARDE _________ PRÁ SE ARREPENDER DOS CRIMES QUE COMETEU
3:54  PM; Juracy Silva Filho  #LulaNaCadeia #FazoL #GloboLixo
3:54  PM; Euripes Severino  é 22
3:54  PM; Claudio Amorim Nunes de Freitas  SETE ANOS DE CHORO     
3:54  PM; Edi wilson  22
3:54  PM; FgA  GIGANTE
3:54  PM; nogueira1963  GADO NA CIDADE
3:54  PM; whelky omermo  ERA PRA GLOBO LIXO MOSTRA ESTA MULTIDAO
3:54  PM; Victor diniz  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA  LULA
3:54  PM; José Miranda  vamos macetar esses vagabundos
3:54  PM; Lucio Mauro  BOZO TRI INELEGÍVEL
3:54  PM; Solange Albuquerque  É 13
3:54  PM; jc sv  CNN PEGANDO CARONA NO MANIFESTO PRA GANHAR AUDIÊNCIA
3:54  PM; CONSPIRADOR     DESISTE, A MAIORIA VENCEU
3:54  PM; Bruno Dias  L  L 
3:54  PM; Gustavo  13
3:54  PM; Edi wilson  22
3:54  PM; Bernadete Carrara Besnosoff  Inferno é isso
3:54  PM; Euripes Severino  é 22
3:54  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:54  PM; TiadeSobrinas andCamilo  ODIO
3:54  PM; Valéria Santos  O ENCONTRO DOS FARISEUS HIPÓCRITAS 
3:54  PM; Jose Polidor  I ve teeee
3:54  PM; Raimundo campos  13
3:54  PM; Juliana Munhoz  o nível: Silas Malafaia 
3:54  PM; SUZI    SIMPLES ASSIM  AGORA É TARDE _________ PRÁ SE ARREPENDER DOS CRIMES QUE COMETEU
3:54  PM; Resistência ZIKA  @Suzikkkk
3:54  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:54  PM; Bolsonaro abandonou a gadolandia  TA CHEIO. NAO LOTADA
3:54  PM; Bolsonaro abandonou a gadolandia  TA CHEIO. NAO LOTADA
3:54  PM; Jose Carlos  lula
3:54  PM; Bolsonaro abandonou a gadolandia  TA CHEIO. NAO LOTADA
3:54  PM; Raimundo campos  13
3:54  PM; Euripes Severino  é 22
3:54  PM; Bolsonaro abandonou a gadolandia  TA CHEIO. NAO LOTADA
3:54  PM; Edi wilson  22
3:54  PM; Bolsonaro abandonou a gadolandia  TA CHEIO. NAO LOTADA
3:54  PM; fabiano campanha  só quero saber de uma coisa cadê a multidão 
3:54  PM; Gustavo  13
3:54  PM; Bolsonaro abandonou a gadolandia  TA CHEIO. NAO LOTADA
3:54  PM; Bella Ciao  Podem chorar mas Lula é o presidente 
3:54  PM; Claudio Amorim Nunes de Freitas  SETE ANOS DE CHORO     
3:54  PM; Kleber vassoler 2671  
3:54  PM; Raimundo campos  lulaaaaaa 
3:54  PM; TiadeSobrinas andCamilo  BIS PO
3:54  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:54  PM; Lucio Mauro  Bozo TRI INELEGÍVEL
3:54  PM; Davi Pereira da Costa Junior Da Costa  hoje é ótimo dia que vou ver vcs 
3:54  PM; Rodrigo  CNN NÃO DAR NOTICIA ! DAR FOFOCAS 
3:54  PM; Euripes Severino  é 22
3:54  PM; Gisele Ruth  é cruel ver a realidade e fingir q não ve
3:54  PM; Bernadete Carrara Besnosoff  Kkkkkkkkk onferno
3:54  PM; Yuri Santos  SEM SUCESSO
3:54  PM; Rodrigo  CNN NÃO DAR NOTICIA ! DAR FOFOCAS CNN NÃO DAR NOTICIA ! DAR FOFOCAS 
3:54  PM; Meu Universo  
3:54  PM; Rodrigo  CNN NÃO DAR NOTICIA ! DAR FOFOCAS 
3:54  PM; Rose  JAIR MESSIAS BOLSONARO O MELHOR E MAIS AMADO PRESIDENTE DE TODOS OS TEMPOS!!!                                                                
3:54  PM; Gustavo  13
3:54  PM; TiadeSobrinas andCamilo  FOMEN TA
3:54  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:54  PM; Edi wilson  22
3:54  PM; Euripes Severino  é 22
3:54  PM; Cris  O DIABO MALAFAIA MUJINDO
3:54  PM; Erasmo Robalo  Não discuto com petista, eles começam roubando nosso tempo.
3:54  PM; TiadeSobrinas andCamilo  ODIO E
3:54  PM; Fernanda  Cadeia aos gados golpista
3:54  PM; Valéria Santos   AI AI AI AI, TA CHEGANDO A HORA, O MITO IRÁ PRA CADEIA MEU BEM…E OS ALIADOS IRÃO EMBORA    AI AI AI AI, TA CHEGANDO A HORA, O MITO IRÁ PRA CADEIA MEU BEM…E OS ALIADOS IRÃO EMBORA  
3:54  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:54  PM; Rita Cassia  POVO DE SÃO PAULO QUE PRIVILÉGIO DE VOCÊS TEREM UM GOVERNADOR COMO TARCÍSIO DE FREITAS                                                             
3:54  PM; Lucio Mauro  BOZO TRI INELEGÍVEL
3:54  PM; *BOBBY MOLINA*  AAHHHHHH EVANGÉLICOS NUNCA ENGANARAM
3:54  PM; Euripes Severino  é 22
3:54  PM; Bruno Dias  L  L 
3:54  PM; Brenda Lacerda  AMANHÃ SEGUNDA-FEIRA ÀS 06:00, POLÍCIA FEDERAL TOC TOC TOC 
3:54  PM; Raimundo campos  13
3:54  PM; Rose  JAIR MESSIAS BOLSONARO O MELHOR E MAIS AMADO PRESIDENTE DE TODOS OS TEMPOS!!!                                                                
3:54  PM; João Marcos  FORA LULADRÃO!
3:54  PM; Sid Oliveira  A jumentada adestrada do Luladrão pira   
3:54  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:54  PM; FgA  GIGANTE!!! 
3:54  PM; Edi wilson  22
3:54  PM; Claudio Amorim Nunes de Freitas  A CABELEIREIRA FOI.
3:54  PM; Dayanne Giacomini                                  
3:54  PM; Euripes Severino  é 22
3:54  PM; Gustavo  CADÊ A MULTIDÃO  QUÊ PIADA. VAI PRESO DO MESMO JEITO. SEM ANISTIA PRA GOLPISTA!
3:54  PM; TiadeSobrinas andCamilo  TENTA
3:54  PM; QUEILA  fora LULA fora LULE
3:54  PM; Nick Iva  A IVETE SANGALO CONSEGUE JUNTAR MAIS GENTE PRA
3:54  PM; Raì Andrade  MEIA DUZIA DE GADO PINGADO KKKK OLHA O ESPAÇO VAGO KKKKK
3:54  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:54  PM; Gabriele  LULA  LULA  LULA LULA LULA  LULA  LULA LULA LULA  LULA  LULA LULA 
3:54  PM; Meu Universo  VAI NA BAHIA
3:54  PM; Francisco Wagner  bolsonaro na cadeia 
3:54  PM; Raimundo campos  lulaaaaaa 
3:54  PM; Fernanda  #bolsonaronacadeia
3:54  PM; Alexander Vieira  22
3:54  PM; Fabiana Felix          
3:54  PM; Lucio Mauro  BOZO TRI INELEGÍVEL
3:55  PM; Turminha Alicia e Bella  Intervenção do Xandão já
3:55  PM; Lídia F.Santos  Vergonha mundial governador e prefeito apoiadores de golpistas.
3:55  PM; Euripes Severino  é 22
3:55  PM; Brenda Lacerda  AMANHÃ SEGUNDA-FEIRA ÀS 06:00, POLÍCIA FEDERAL TOC TOC TOC 
3:55  PM; Osmar Valadao  kkkkkkkkkkkk
3:55  PM; EDSON ST  Bolsonaro e seu circo
3:55  PM; Valterson De Assis Leite  BRASIL..PARABÉNS..LINDO..
3:55  PM; Gabriele  LULA  LULA  LULA LULA LULA  LULA  LULA LULA LULA  LULA  LULA LULA 
3:55  PM; Barber Silva  Bolsonaro e bom demais
3:55  PM;" Walkiria Zakartchouk  ""Tarcinico"" "
3:55  PM; QUEILA  fora LULA fora LULE
3:55  PM; Edi wilson  22
3:55  PM; Valdenei Andrade  os puxa saco de ladrão estão desesperados
3:55  PM; Cris  O DIABO MALAFAIA MUJINDO
3:55  PM; cristina moura  Que chore toda a mídia esquerdista e podre e àqueles adoradores de corruptos e bandidos! Bolsonaro é eterno e incomoda muita gente! Bolsonaro pra sempre                 
3:55  PM; Raimundo campos  lula 
3:55  PM; Marcio Renan  pega toda essa grana e divide o país. 51 % que venceu a eleição e 49% que perdeu. Boa sorte.
3:55  PM; Professor Natã  Lula, sua hora vai chegar, impeachment já!
3:55  PM; Alexander Vieira  22
3:55  PM; Bruno Dias  L  L 
3:55  PM; Ernesto Cristiano Benedetti Müller  impeachment do Lula
3:55  PM; Milca Sodre  isso
3:55  PM; virginia moreno  Tudo isso é realmente os professores dos feike falsos da Família Bosanaro
3:55  PM; Euripes Severino  é 22
3:55  PM; Lídia F.Santos  Vergonha mundial governador e prefeito apoiadores de golpistas.
3:55  PM; Gabriele  LULA  LULA  LULA LULA LULA  LULA  LULA LULA LULA  LULA  LULA LULA 
